input_order,ligand_id,Canonical SMILES,Butina_clusters,cluster_size,cluster_center_ligand_id
10725,13879,CN(C)c1ccc(C(=O)CCCN2CCC3(CC2)C(=O)NCN3c2ccccc2)cc1,511,2,2092
10726,13882,CCOC(=O)C1(c2ccccc2)CCN(CC(C)=O)CC1,11,21,298
10727,13883,C=C(CN1CCC(C(=O)OCC)(c2ccccc2)CC1)C(=O)c1ccc(F)cc1,174,2,13883
10728,13884,CCOC(=O)C1(c2ccccc2)CCN(CCC(=O)c2ccc(F)cc2)CC1,174,2,13883
10729,13885,CN1CCC(O)(C(=O)OC(c2ccccc2)c2ccccc2)CC1,1326,2,13522
10730,13886,CN1CCC(C(=O)OC(c2ccccc2)c2ccccc2)CC1,2911,1,13886
10731,13887,Cc1ccccc1OCCCOC(=O)C1CCN(C)C(O)C1,2910,1,13887
10732,13888,CCOC(=O)C1(c2ccccc2)CCN(C2(c3ccccc3)CCCCC2)CC1,11,21,298
10733,13889,CCOC(=O)C1(c2ccccc2)CCN(c2ccc(C(=O)CCCN3CC=C(c4ccccc4)CC3)cc2)CC1,2909,1,13889
10734,13890,Clc1ccc(C(c2ccccc2)N2CCc3ccccc3C2)cc1,2908,1,13890
10735,13891,c1ccc2c(c1)CCN(C1CC1)C2,2907,1,13891
10736,13892,CC(CO)NC(=O)C1CCN(Cc2c[nH]c3ccccc23)CC1,2906,1,13892
10737,13893,COC(=O)c1ccc(C)c(NC2=NCCO2)c1,2905,1,13893
10738,13894,FC(F)(F)c1ccc(Cl)c(NC2=NCCN2)c1,2904,1,13894
10739,13895,FC(F)(F)c1ccc(Cl)c(NC2=NCCCS2)c1,2903,1,13895
10740,13897,COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(O)C(N(C)C)C1O,195,7,5458
10741,13898,CN1CN(c2ccccc2)C2(CCN(CCC3Oc4ccccc4O3)CC2)C1=O,789,3,13898
10742,13899,CCCN(CCC)CCCc1ccc(COc2ccccc2)cc1,144,8,5623
10743,13901,O=C(CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5)c1ccccc1,122,8,608
10744,13902,COC(=O)C1C(OC(=O)C(Cl)(c2ccccc2)c2ccccc2)CC2CCC1N2C,383,5,127
10745,13903,C[N+]1(C)C2CCC1CC(c1ccccc1)C2,2902,1,13903
10746,13904,CC(=O)OC1(c2ccccc2)CC2CCC(C1)N2C,2901,1,13904
10747,13905,N#CC(NC(=O)NCCO)c1ccccc1,2900,1,13905
10748,13906,N#CCNC(=O)Nc1cccc2ccccc12,785,3,13906
10749,13907,Cc1cccc(NC(=O)NC2CCC(CC3CCCCC3)CC2)c1,1145,2,13907
10750,13908,O=C(Nc1cccc2ccccc12)NC1CC1,2899,1,13908
10751,13909,O=C(NCC1CC1)Nc1cccc2ccccc12,2898,1,13909
10752,13910,CCOC(CNC(=O)Nc1ccc(Cl)c(Cl)c1)OCC,2897,1,13910
10753,13911,CCCCCCCCCCCCNC(=O)NCC(OCC)OCC,2896,1,13911
10754,13912,CCOC(CN(C)C(=O)Nc1cccc2ccccc12)OCC,796,3,13912
10755,13913,CCOC(CN(C)C(=S)Nc1cccc2ccccc12)OCC,796,3,13912
10756,13914,CCN(CC)CCNC(=O)Nc1cccc2ccccc12,124,8,11339
10757,13915,CCN(CC)C(=O)Nc1cc2c3c(c1)CCCN3CCC2,345,5,12730
10758,13916,CCN(CC)C(C)COc1c(NC(=O)NC)c(OC)c2ccoc2c1OC,238,2,13916
10759,13917,CNC(=O)Nc1c(OCC(C)N(C)C)c(OC)c2occc2c1OC,238,2,13916
10760,13918,COC(CN(C)C(=S)Nc1cccc2ccccc12)OC,796,3,13912
10761,13919,CNC(=O)Nc1c(OC)c2c(c(OC)c1OCCN1CCCCC1)OCC2,2895,1,13919
10762,13921,CN(C)CCNC(=O)Nc1cccc2ccccc12,124,8,11339
10763,13922,CN(C)C(=O)NCCN1CCCCCc2ccccc21,2894,1,13922
10764,13923,COc1cc(OC)c(NC(=O)NCCCl)cc1Cl,794,3,6058
10765,13924,Cc1cccc(Cl)c1NC(=O)NCCCl,149,8,4621
10766,13925,Cc1cccc(NC(=O)NCCCl)c1Cl,149,8,4621
10767,13926,Cc1ccc(Cl)cc1NC(=O)NCCCl,509,3,9107
10768,13928,O=C(NCCCl)NC1c2ccccc2CCc2ccccc21,795,3,8919
10769,13929,COc1cccc(NC(=O)NCCCl)c1OC,1006,2,5952
10770,13930,COc1ccc(OC)c(NC(=O)NCCCl)c1,794,3,6058
10771,13931,CN(C)c1ccc(NC(=O)NCCCl)cc1,2893,1,13931
10772,13932,Cc1cccc(CNC(=O)NCCCl)c1C,1325,2,12611
10773,13934,CC1CCCC(C)N1NC(=O)NCCCl,2892,1,13934
10774,13936,Cc1cc2c(c(NC(=O)NCCCl)c1C)CCCC2,1324,1,13936
10775,13937,Cc1cc(NC(=O)NCCCl)c2c(c1C)CCCC2,2891,1,13937
10776,13938,O=C(NCCCl)NC(CCc1ccccc1)c1ccccc1,793,3,13938
10777,13939,CCc1ccc(NC(=O)NCCCl)cc1,2890,1,13939
10778,13940,O=C(NCCCl)Nc1ccc2c(c1)Cc1ccccc1-2,2889,1,13940
10779,13941,O=C(NCCCl)Nc1cccc2c(O)cccc12,1323,1,13941
10780,13942,CC(Cl)NC(=O)Nc1ccc(O)cc1,2888,1,13942
10781,13943,O=C(NCCCl)Nc1ccc2c(c1)CCC2,1316,2,13943
10782,13944,CC(C)C(NC(=O)NCCCl)c1ccccc1,2887,1,13944
10783,13945,COc1ccc2nc(NC(=O)NCCCl)sc2c1,2886,1,13945
10784,13946,CC1CCc2cccc(NC(=O)NCCCl)c21,2885,1,13946
10785,13947,CN(C(=O)NCCCl)c1cccc2c1CCCC2,2884,1,13947
10786,13948,CC1CCC(NC(=O)NCCCl)c2ccccc21,2883,1,13948
10787,13949,CC(NC(=O)NCCCl)c1ccsc1,2882,1,13949
10788,13950,CSc1cccc(NC(=O)NCCCl)c1,705,3,4622
10789,13951,CC(NC(=O)NCCCl)c1cccc2ccccc12,2881,1,13951
10790,13952,CCCCCCCCC=CCCCCCCCCNC(=O)NCCCl,2880,1,13952
10791,13953,CC(CCc1ccccc1)NC(=O)NCCCl,793,3,13938
10792,13954,CCCc1ccccc1NC(=O)NCCCl,2879,1,13954
10793,13955,O=C(NCCCl)NC1CCc2ccccc2C1,1322,2,4619
10794,13957,O=C(NCCCl)Nc1cccc2c1CCCC2,510,4,13957
10795,13958,O=C(NCCCl)NCc1cccc2c1CCCC2,510,4,13957
10796,13959,Cc1cc(C)c(C)c(NC(=O)NCCCl)c1C,149,8,4621
10797,13960,O=C(NCCCl)Nc1nn[nH]n1,2878,1,13960
10798,13961,Cc1ccc(C(C)NC(=O)NCCCl)c(C)c1,2877,1,13961
10799,13962,Cc1cc(C)c(NC(=O)NCCCl)cc1C,509,3,9107
10800,13964,CC(Cl)CNC(=O)Nc1cccc2c1CCCC2,510,4,13957
10801,13966,COc1nc(N)c(C#N)c(C#N)c1C#N,2876,1,13966
10802,13968,CC(C)N(CCOCC(c1ccccc1)c1ccccc1)C(C)C,2875,1,13968
10803,13969,CCN(CC)CCOc1cccc(C)c1C,2874,1,13969
10804,13970,C=CCc1ccccc1NC(=O)NCCCl,2873,1,13970
10805,13971,O=C(NCCBr)Nc1cccc2cc3ccccc3cc12,792,2,13971
10806,13972,O=C(NCCCl)Nc1cccc2cc3ccccc3cc12,792,2,13971
10807,13973,CNC(=O)NCCN1CC2CCC(CC2)C1,2872,1,13973
10808,13974,Cc1cccc(C)c1NC(=O)Nc1ccc2c(c1)OCO2,2871,1,13974
10809,13975,O=C(NCCCl)Nc1ccccc1-c1ccccc1,2870,1,13975
10810,13976,O=C(Nc1cccc2ccccc12)N(CCBr)CCBr,1318,2,13976
10811,13977,O=C(Nc1cccc2c1CCCC2)N(CCCl)CCCl,2869,1,13977
10812,13978,C=C(Br)CNC(=O)Nc1ccc(Cl)c(Cl)c1,2868,1,13978
10813,13979,C=C(Br)CNC(=O)Nc1cccc2c1CCCC2,1321,1,13979
10814,13981,O=C(NCCBr)Nc1ccc2c(c1)OCO2,2867,1,13981
10815,13982,O=C(NCCBr)Nc1ccc(Br)c2ccccc12,1319,2,13982
10816,13983,O=C(NCCBr)Nc1cc2ccccc2cc1Br,1320,1,13983
10817,13984,O=C(NCCBr)Nc1ccc(Cl)c2ccccc12,1319,2,13982
10818,13985,O=C(NCCBr)NCc1ccc(Cl)c2ccccc12,173,7,13985
10819,13986,O=C(NCCBr)NC(c1ccccc1)c1ccccc1,2866,1,13986
10820,13987,CCOc1ccc2ccccc2c1NC(=O)NCCBr,2865,1,13987
10821,13988,CCOc1ccc(CNC(=O)NCCBr)c2ccccc12,173,7,13985
10822,13989,CCN(CCBr)C(=O)Nc1cccc2ccccc12,1318,2,13976
10823,13990,O=C(NCCBr)Nc1cccc2c1Cc1ccccc1-2,2864,1,13990
10824,13991,CC(C)Oc1ccc(CNC(=O)NCCBr)c2ccccc12,173,7,13985
10825,13992,COc1ccc(CNC(=O)NCCBr)c2ccccc12,173,7,13985
10826,13993,CN(C(=O)NCCBr)c1cccc2ccccc12,2863,1,13993
10827,13994,Cc1ccc2ccccc2c1CNC(=O)NCCBr,2862,1,13994
10828,13995,Cc1ccc(CNC(=O)NCCBr)c2ccccc12,173,7,13985
10829,13996,O=C(NCCBr)NCCc1cccc2ccccc12,508,2,13996
10830,13997,O=C(NCCBr)NCc1cccc2ccccc12,508,2,13996
10831,13998,CCCOc1ccc(CNC(=O)NCCBr)c2ccccc12,173,7,13985
10832,13999,O=C(NCCBr)Nc1cccc2cccnc12,1317,2,4623
10833,14000,O=C(NCCBr)Nc1ccc2c(c1)CCCC2,1316,2,13943
10834,14001,O=C(NCCBr)Nc1ccccc1C(F)(F)F,2861,1,14001
10835,14002,O=C(NCCCBr)Nc1cccc2ccccc12,124,8,11339
10836,14003,O=C(NCCCBr)Nc1cccc2c1CCCC2,510,4,13957
10837,14004,CCCCC1CCC(NC(=O)Nc2ccccc2)CC1,2860,1,14004
10838,14005,CC(C)(C)NC(=O)Nc1cccc2ccccc12,785,3,13906
10839,14006,O=C(NCCCl)Nn1c2ccccc2c2ccccc21,2859,1,14006
10840,14008,CCCCN1CCC(OC(c2ccccc2)c2ccc(Cl)cc2)C1,85,10,4002
10841,14009,CC(C)CN1CCC(OC(c2ccccc2)c2ccc(Cl)cc2)C1,85,10,4002
10842,14010,CN1CCCC1CCOC(=O)C1c2ccccc2-c2ccccc21,2858,1,14010
10843,14012,CN1CCN(CCCc2ccc(COc3ccccc3)cc2)CC1,91,10,5625
10844,14013,CCN1CCCC1CCOC(=O)C(c1ccccc1)c1ccccc1,1298,2,14013
10845,14016,CN1CCCC1CCCOC(=O)C(O)(c1ccccc1)c1ccccc1,507,4,2276
10846,14017,CC(=O)c1ccc(N2CC=C(c3ccccc3)CC2)cc1,506,4,3374
10847,14025,CNc1cc2c3c(c1)CCCN3CCC2,1315,1,14025
10848,14026,NCc1cc2c3c(c1)CCCN3CCC2,791,3,12809
10849,14029,CC1(C)OC(=O)CC12CCN(Cc1ccccc1)CC2,2857,1,14029
10850,14030,C=C1N(c2ccc(OC)c(OC)c2)C(=O)OC12CCCCC2,2856,1,14030
10851,14035,Clc1ccccc1-c1nnc(-c2cccc3ccccc23)o1,2855,1,14035
10852,14036,Cc1nnc(Nc2cccc3ccccc23)o1,2854,1,14036
10853,14037,NC1=NN(CCc2ccccc2)CO1,2853,1,14037
10854,14038,CCc1ccccc1NC(=O)C(C)NCC(CC)OC,2852,1,14038
10855,14040,CCC(=O)N(c1ccccc1)C1CCN(C2(c3ccccc3)CCCCC2)CC1,2851,1,14040
10856,14041,CCC(=O)N(c1ccccc1)C1CCN(CC2CC2c2ccccc2)CC1,790,3,13614
10857,14042,CCC(=O)N(c1ccccc1)C1CCN(C2CC2c2ccccc2)CC1,790,3,13614
10858,14049,O=C(CCN1CC=C(c2ccccc2)CC1)c1ccc(N2CC=C(c3ccccc3)CC2)cc1,506,4,3374
10859,14050,CN(C)c1ccc(C(=O)CCN2CC=C(c3ccccc3)CC2)cc1,506,4,3374
10860,14051,CCN1CN(c2ccccc2)C2(CCN(CCCSc3ccc(F)cc3)CC2)C1=O,505,1,14051
10861,14052,CCN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,41,14,1859
10862,14053,CC(C)N1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,41,14,1859
10863,14054,CNC(=O)ON=C(CCCN1CCC2(CC1)C(=O)N(C)CN2c1ccccc1)c1ccc(F)cc1,41,14,1859
10864,14055,CN1CN(c2ccccc2)C2(CCN(CCCC(=NO)c3ccc(F)cc3)CC2)C1=O,41,14,1859
10865,14057,CN1CN(c2ccccc2)C2(CCN(C(=O)C=Cc3ccc(F)cc3)CC2)C1=O,1314,2,14057
10866,14058,CN1CN(c2ccccc2)C2(CCN(CCCCCCCF)CC2)C1=O,41,14,1859
10867,14059,CN1CN(c2ccccc2)C2(CCN(CCCCCCF)CC2)C1=O,41,14,1859
10868,14060,CC(C)CN1CN(c2ccccc2)C2(CCN(CCCC3(c4ccc(F)cc4)OCCO3)CC2)C1=O,172,7,8444
10869,14061,CN1CN(c2ccccc2)C2(CCN(CCCC3(c4ccc(F)cc4)OCCCO3)CC2)C1=O,172,7,8444
10870,14062,CN1CN(c2ccccc2)C2(CCN(CCCN(C)c3ccc(F)cc3)CC2)C1=O,41,14,1859
10871,14063,C#CCCCCN1CCC2(CC1)C(=O)NCN2c1ccccc1,212,6,2094
10872,14065,COc1ccccc1C=CC(=O)N1CCC2(CC1)C(=O)N(C)CN2c1ccccc1,1314,2,14057
10873,14067,CC1(CCN2CCC3(CC2)C(=O)NCN3c2ccccc2)Oc2ccccc2O1,789,3,13898
10874,14069,CN1CN(c2ccccc2)C2(CCN(CCC3(C)Oc4ccccc4O3)CC2)C1=O,789,3,13898
10875,14070,CCCC#CCCCN1CCC2(CC1)C(=O)N(C)CN2c1ccccc1,73,9,13355
10876,14071,CC#CCCN1CCC2(CC1)C(=O)N(C)CN2c1ccccc1,73,9,13355
10877,14072,C#CCCCN1CCC2(CC1)C(=O)N(C)CN2c1ccccc1,73,9,13355
10878,14073,CN1CN(c2ccccc2)C2(CCN(CCC#Cc3ccccc3)CC2)C1=O,73,9,13355
10879,14074,CN1CN(c2ccccc2)C2(CCN(CCCC#Cc3ccccc3)CC2)C1=O,73,9,13355
10880,14075,CN1CN(c2ccccc2)C2(CCN(CCCSc3ccccc3)CC2)C1=O,73,9,13355
10881,14076,CN1CNC2(CCN(CCCC(=O)c3cccs3)CC2)C1=O,2850,1,14076
10882,14077,C#CCCCN1CCC2(CC1)C(=O)NCN2c1ccccc1,73,9,13355
10883,14079,O=C1NCN(c2ccccc2)C12CCN(C1(c3ccccc3)CCCCC1)CC2,1313,2,12995
10884,14080,O=C1NCN(c2ccccc2)C12CCN(CCCC#Cc1ccccc1)CC2,504,1,14080
10885,14081,O=C1NCN(c2ccccc2)C12CCN(CCCS(=O)(=O)c1ccccc1)CC2,212,6,2094
10886,14082,O=C1CC2(CCN(Cc3ccccc3)CC2)CC(NNC2=NNC(=O)CC3(CCN(Cc4ccccc4)CC3)C2)=NN1,2849,1,14082
10887,14083,CCOC(=O)CCNC12CC3CC(CC(C3)C1)C2,2848,1,14083
10888,14084,C=CCN(Cc1ccncc1)C(=O)C(O)(c1ccccc1)c1ccccc1,1312,2,14084
10889,14085,CCN(C(=O)C(OC)(c1ccccc1)c1ccccc1)C1=CCN(C)CC1,2847,1,14085
10890,14086,CCN(Cc1ccncc1)C(=O)C(O)(c1ccccc1)c1ccccc1,1312,2,14084
10891,14087,CN1C2CCCC1CC(OC(=O)C(Cl)(c1ccccc1)c1ccccc1)C2,576,3,3894
10892,14088,O=C(OC1C2CN3CC1CN(C2)C3)C(O)(c1ccccc1)c1ccccc1,2846,1,14088
10893,14089,O=C(OCCN(C1CCCC1)C1CCCC1)C(O)(c1ccccc1)c1ccccc1,2845,1,14089
10894,14090,O=C(OCCN1CCSCC1)C(O)(c1ccccc1)c1ccccc1,178,7,3302
10895,14091,Clc1ccc2nc(CNCc3ccccc3)[nH]c2c1,2844,1,14091
10896,14092,CCN(CC)CCn1c(C(C)(C)C)nc2ccccc21,2843,1,14092
10897,14093,CCCCN(Cc1nc2cc(Cl)c(Cl)cc2[nH]1)Cc1nc2cc(Cl)c(Cl)cc2[nH]1,2842,1,14093
10898,14094,CC(C)(C)c1nc2cc(Cl)c(Cl)c(Cl)c2[nH]1,2841,1,14094
10899,14095,CCN(CC)CCn1c(Cc2ccc(OC)cc2)nc2ccc(Cl)cc21,294,6,3443
10900,14096,COc1ccc(Cc2nc3ccc(Cl)cc3[nH]2)cc1,2840,1,14096
10901,14097,c1ccc2[nH]c(CNC3CCCCC3)nc2c1,2839,1,14097
10902,14098,FC(F)(F)C(F)(F)c1nc2cc(Cl)c(Cl)cc2[nH]1,913,3,3957
10903,14099,CCN(CC)CCn1c(Cc2ccc(OC)c(OC)c2)nc2ccccc21,294,6,3443
10904,14100,CCN(CC)CCn1c(Cc2cccc(OC)c2)nc2ccccc21,294,6,3443
10905,14101,FC(F)(F)c1nc2cc(Cl)c(SSc3cc4[nH]c(C(F)(F)F)nc4cc3Cl)cc2[nH]1,2838,1,14101
10906,14102,FC(F)(F)c1nc2ccc(SSc3ccc4nc(C(F)(F)F)[nH]c4c3)cc2[nH]1,2837,1,14102
10907,14103,CCCCCCCCCCCCSCc1nc2ccccc2[nH]1,2836,1,14103
10908,14104,CCOc1ccc(Cc2nc3ccc([N+](=O)[O-])cc3[nH]2)cc1,2835,1,14104
10909,14105,CCCCCCCNCc1nc2ccccc2[nH]1,2834,1,14105
10910,14106,CN(Cc1nc2ccccc2[nH]1)Cc1nc2ccccc2[nH]1,2833,1,14106
10911,14107,COc1ccccc1N1CCN(C2(c3ccccc3)CCCCC2)CC1,2832,1,14107
10912,14110,Clc1nc(Cl)nc(CCBr)n1,2831,1,14110
10913,14111,CC=C1C2C=C(C)CC1(N)c1ccc(=O)[nH]c1C2,2830,1,14111
10914,14112,CCCN1CCC(OC(c2ccccc2)c2ccc(Cl)cc2)C1,85,10,4002
10915,14113,C=CCN(CC=C)CCCC1c2ccccc2Sc2ccccc21,2829,1,14113
10916,14114,C=C(Br)CNN(C)C,2828,1,14114
10917,14115,CN(NC1N=CCO1)c1cccc2ccccc12,2827,1,14115
10918,14116,C[N+](C)(N)c1nc(N)c(C#N)c(C#N)c1C#N,2826,1,14116
10919,14117,CCOc1ccc(C=N[N+](C)(C)C)cc1OCC,2825,1,14117
10920,14118,COc1ccc(C[N+](C)(C)N)cc1OC,2824,1,14118
10921,14119,Cc1ccc(C[N+](C)(C)N)cc1C,2823,1,14119
10922,14120,COc1cccc(C=N[N+](C)(C)C)c1O,2822,1,14120
10923,14121,CC(=N[N+](C)(C)C)c1ccc(C)c(C)c1,2821,1,14121
10924,14122,COc1cc(C=N[N+](C)(C)C)ccc1O,2820,1,14122
10925,14124,CC#CC(O)(C(=O)OC1CCN(C)CC1)C1=CCCC1,2819,1,14124
10926,14126,CC#CC(O)(C(=O)OC1CN2CCC1CC2)C1=CCCC1,1311,1,14126
10927,14129,CCN(CC)CCOC(=O)C(O)(Cc1ccccc1)C1CC1,1310,2,14129
10928,14130,CN(C)CCCOC(=O)C(O)(Cc1ccccc1)C1CC1,1310,2,14129
10929,14131,CN1CCCC(OC(=O)C(O)(Cc2ccccc2)C2CC2)C1,1309,2,14131
10930,14132,CN1CCC(OC(=O)C(O)(Cc2ccccc2)C2CC2)CC1,1309,2,14131
10931,14133,CC[N+](C)(CC)CCOc1cc(C)ccc1C(C)C,168,7,7163
10932,14134,CC(C)[N+](C)(CCOCC(c1ccccc1)c1ccccc1)C(C)C,1308,2,14134
10933,14135,CC(C)[N+](C)(CCOC(c1ccccc1)c1ccccc1)C(C)C,2818,1,14135
10934,14136,CC(C)[N+](C)(CCOCCC(c1ccccc1)c1ccccc1)C(C)C,1308,2,14134
10935,14137,CCCCCCCCCCCC[N+](C)(C)CCCNC(=O)c1ccc(N)cc1,1307,2,14137
10936,14138,CCCCCCCCCCCC[N+](C)(C)CCCNC(=O)c1ccc([N+](=O)[O-])cc1,1307,2,14137
10937,14139,CO[N+](C)(C)CCOC(=O)C1c2ccccc2Oc2ccccc21,2817,1,14139
10938,14140,C[N+](C)(CCO)CCN1c2ccccc2Sc2ccccc21,727,3,9654
10939,14141,C=C(Br)C[N+](CC)(CC)CC,2816,1,14141
10940,14143,CSc1cccc(NC2=NCCO2)c1,701,3,13512
10941,14144,c1ccc(N=Nc2ccc(NC3=NCCO3)cc2)cc1,1148,2,14144
10942,14145,Cc1cc(C)c(C)c(NC2=NCCO2)c1C,788,3,5924
10943,14146,COc1cccc(C=NN(C)C)c1O,2815,1,14146
10944,14147,CNC(=O)ON=Cc1cccc(OC)c1,2814,1,14147
10945,14148,CCN(CC)CCOC(=O)c1ccc(N)cc1OC,7,23,94
10946,14149,CCN(CC)CCCSC(=O)c1ccc(N)cc1OC,129,4,12634
10947,14150,CCN(CC)CCOC(=O)c1ccc(CCCCN)cc1OC,1306,1,14150
10948,14151,c1ccc2cc3c(NC4=NCCO4)cccc3cc2c1,1305,2,7975
10949,14152,COC(=O)c1ccccc1NC(=O)NCCBr,2813,1,14152
10950,14153,CC[n+]1cccc(C(=O)OC)c1,2812,1,14153
10951,14154,C=CCOC(=O)c1ccc[n+](C)c1,2811,1,14154
10952,14155,C[n+]1cccc(C(=O)OCc2ccccc2)c1,1285,2,14155
10953,14156,CCCOC(=O)c1ccc[n+](C)c1,1290,2,14156
10954,14157,O=C(CCC[n+]1ccccc1)CC(O)(C(F)(F)F)C(F)(F)F,2810,1,14157
10955,14158,C=CCCCCCCCCC(=O)NC[n+]1cccc(O)c1,1304,2,13712
10956,14159,O=C(C[n+]1ccccc1)c1cc2ccccc2[nH]1,2809,1,14159
10957,14160,CC(C)OC(=O)c1ccc[n+](C)c1,2808,1,14160
10958,14161,COc1ccc(C(=O)NC[n+]2ccccc2)cc1,1303,2,14161
10959,14162,COc1cccc(C(=O)NC[n+]2ccccc2)c1,1303,2,14161
10960,14163,c1cc[n+](CCc2ccccn2)cc1,2807,1,14163
10961,14164,CC(C)(C)N1CCC(OC(c2ccccc2)c2ccc(Cl)cc2)C1,85,10,4002
10962,14165,CC(C)(C)N1CCC(OC(c2ccccc2)c2ccccc2)C1,300,4,1174
10963,14166,CC(OCCN1CCCC1)(c1ccccc1)c1ccc(Cl)cc1,1158,2,14166
10964,14167,c1ccc(C(OC2CCN(C3CCCCC3)C2)c2ccccc2)cc1,2806,1,14167
10965,14171,CC(=O)NC1CC(N)C(OC2OC(CO)C(O)C(N)C2O)C(O)C1OC1OC(CN)C(O)C(O)C1O,19,18,182
10966,14173,CC(C)(CCCCC(C)(C)NC(=O)Nc1ccc(Cl)c(Cl)c1)NC(=O)Nc1ccc(Cl)c(Cl)c1,2805,1,14173
10967,14174,CNC(=O)NC(C)(C)CCCCC(C)(C)NC(=O)NC,2804,1,14174
10968,14177,CN1CCC(OC(=O)C2(O)c3ccccc3Oc3ccccc32)CC1,1302,2,13041
10969,14178,O=C(OC1CN2CCC1CC2)C1(O)c2ccccc2Oc2ccccc21,1301,2,4296
10970,14179,CN1CCC(OC(=O)C2c3ccccc3Oc3ccccc32)CC1,2803,1,14179
10971,14180,O=C(OC1CN2CCC1CC2)C1=C2CC=CC=C2Oc2ccccc21,2802,1,14180
10972,14183,c1cc(NC2=NCCO2)c2c3c1CCC3CCC2,2801,1,14183
10973,14185,CCOC(C=O)(N=Cc1ccc(Cl)c(Cl)c1)OCC,2800,1,14185
10974,14186,CCOC(C)(N=Cc1cccc2ccccc12)OCC,2799,1,14186
10975,14187,C=C(Br)CN(CCCC)C(C)=O,2798,1,14187
10976,14188,C=C(Br)CN(C(C)=O)C1CCCCC1,2797,1,14188
10977,14189,C=C(Br)CNC(=O)C(Cl)Cl,2796,1,14189
10978,14190,C=C(Br)CN(C)C(C)=O,2795,1,14190
10979,14191,C=C(Br)CNC(=O)C(F)(F)F,2794,1,14191
10980,14192,C=C(Br)CNC(=O)CBr,2793,1,14192
10981,14193,CCCCC1CCC(NC(=O)C(Cl)Cl)CC1,2792,1,14193
10982,14194,C=C(Cl)CNC(=O)C(F)(F)F,2791,1,14194
10983,14195,CN1CCC(O)(COC(=O)C(c2ccccc2)c2ccccc2)CC1,2790,1,14195
10984,14196,CCN(C(C)=O)c1c(I)cc(I)c(OCCOC(C(=O)O)c2ccccc2)c1I,110,5,6226
10985,14197,CCN(C(C)=O)c1c(I)cc(I)c(OCCOCC(=O)O)c1I,150,7,4434
10986,14200,CC(=O)N(C)c1c(I)cc(I)c(OCCOC(C(=O)O)c2ccccc2)c1I,93,9,6220
10987,14201,CC(=O)N(C)c1c(I)cc(I)c(OCCOCC(=O)O)c1I,787,1,14201
10988,14202,COc1cc(C(C[N+](=O)[O-])SC(C)=O)ccc1OCc1ccccc1,2789,1,14202
10989,14203,C[N+]1(C)C2CCCC1CN(Cc1ccccc1)C2,2788,1,14203
10990,14204,CC[N+](C)(CC)CCC(=O)N1CC2CCCC(C1)[N+]2(C)C,2787,1,14204
10991,14205,CC[N+](C)(CC)CCCN1CC2CCCC(C1)[N+]2(C)C,339,5,2912
10992,14208,C[N+]1(CCC(=O)N2CC3CCCC(C2)[N+]3(C)C)CCCCC1,2786,1,14208
10993,14210,C[N+](C)(C)CCCN1CC2CCCC(C1)[N+]2(C)C,339,5,2912
10994,14211,C[N+]1(C)C2CCCC1CN(CCCCCN1CC3CCCC(C1)[N+]3(C)C)C2,339,5,2912
10995,14215,C1COC(N2CC3CCC(CC3)C2)=N1,2785,1,14215
10996,14216,OC1(c2ccccc2)CC2CCCC(C1)N2CC1COc2ccccc2O1,2784,1,14216
10997,14217,Cc1ccc(OC2CC3CCCC(C2)N3Cc2ccccc2)cc1,1300,2,12460
10998,14219,CCOC(CCN(C)CC(OCC)OCC)OCC,2783,1,14219
10999,14220,COc1cc(N2C(=O)C(=O)C3(CCCCC3)C2=O)cc(OC)c1OC,2782,1,14220
11000,14221,C=CCNC(=O)CCN1CC1,2781,1,14221
11001,14222,O=C(Nc1ccc2c(c1)OCO2)ON=Cc1ccccc1,514,4,13674
11002,14223,CCCOc1cc(N)ccc1C(=O)NCCN(CC)CC,129,4,12634
11003,14224,CCN(CC)CCN(C(=O)c1ccc(F)cc1)c1ccccc1N,1299,2,12727
11004,14225,C=C(Br)Cc1ccccc1C(N)=O,2780,1,14225
11005,14226,CC[N+](C)(CC)CCCCCCc1ccnc2c1ccc1c2c(=O)ccn1C,2779,1,14226
11006,14227,c1ccc(CC(Cc2ccccc2)NC2=NCCO2)cc1,2778,1,14227
11007,14229,CN1CCCC1CCOC(=O)C(c1ccccc1)c1ccccc1,1298,2,14013
11008,14230,CCN(CC)CCCOC(=O)c1ccc(N)cc1OC,7,23,94
11009,14231,CC(=O)NC1C(O)C(N)C(OC2OC(CO)C(O)C(N)C2O)C(O)C1OC1OC(CO)C(O)C(O)C1N,2777,1,14231
11010,14233,CC(O)(C#N)CC(O)(C(F)(F)Cl)C(F)(F)Cl,2776,1,14233
11011,14234,C[N+]1(C)C2CCCC1CN(CCCCCCN1CC3CCCC(C1)[N+]3(C)C)C2,339,5,2912
11012,14235,COc1ccc(C(CCl)(CCl)c2ccc(OC)cc2)cc1,2775,1,14235
11013,14238,CSC(=N)Nc1cccc2c1CCCC2,2774,1,14238
