split_index,seed,query_set,reference_set,ligand_id,nearest_ligand_id,max_tanimoto_similarity
11,53,test,val,10012,5615,0.6571428571428571
11,53,test,val,10013,5615,0.6052631578947368
11,53,test,val,10022,9566,0.5161290322580645
11,53,test,val,10038,10048,0.5833333333333334
11,53,test,val,10040,10048,0.6222222222222222
11,53,test,val,10045,10048,0.6086956521739131
11,53,test,val,10049,2489,0.6111111111111112
11,53,test,val,10051,2489,0.6470588235294118
11,53,test,val,10052,2489,0.5588235294117647
11,53,test,val,10053,2489,0.6470588235294118
11,53,test,val,10063,3672,0.35555555555555557
11,53,test,val,10073,10072,0.525
11,53,test,val,10074,10072,0.5
11,53,test,val,10075,2331,0.45652173913043476
11,53,test,val,10076,10072,0.5675675675675675
11,53,test,val,10079,11114,0.7837837837837838
11,53,test,val,10085,12456,0.36363636363636365
11,53,test,val,10086,12456,0.3958333333333333
11,53,test,val,10087,12456,0.3877551020408163
11,53,test,val,10090,8686,0.3559322033898305
11,53,test,val,10091,6753,0.4
11,53,test,val,10094,12456,0.37037037037037035
11,53,test,val,10096,12456,0.3541666666666667
11,53,test,val,10104,9987,0.32142857142857145
11,53,test,val,10105,9971,0.36538461538461536
11,53,test,val,10107,9503,0.59375
11,53,test,val,10108,10048,0.62
11,53,test,val,10114,12370,0.5116279069767442
11,53,test,val,10136,10327,0.4339622641509434
11,53,test,val,10141,10327,0.28846153846153844
11,53,test,val,10142,10327,0.4
11,53,test,val,10149,5906,0.3409090909090909
11,53,test,val,10152,11721,0.3673469387755102
11,53,test,val,10159,9156,0.39285714285714285
11,53,test,val,10160,9156,0.39285714285714285
11,53,test,val,10161,9156,0.4230769230769231
11,53,test,val,10171,10169,0.5555555555555556
11,53,test,val,10178,16488,0.5454545454545454
11,53,test,val,10179,16488,0.5
11,53,test,val,10182,15158,0.4
11,53,test,val,10183,15158,0.39473684210526316
11,53,test,val,10184,15158,0.5735294117647058
11,53,test,val,10185,15158,0.5735294117647058
11,53,test,val,10187,1440,0.5277777777777778
11,53,test,val,10188,8102,0.32941176470588235
11,53,test,val,10206,12772,0.32075471698113206
11,53,test,val,10218,15205,0.5128205128205128
11,53,test,val,10219,7412,0.6190476190476191
11,53,test,val,10223,4494,0.38461538461538464
11,53,test,val,10229,7339,0.359375
11,53,test,val,10235,10119,0.32894736842105265
11,53,test,val,10241,15418,0.2641509433962264
11,53,test,val,10250,3672,0.358974358974359
11,53,test,val,10273,379,0.43636363636363634
11,53,test,val,10274,379,0.47058823529411764
11,53,test,val,10276,379,0.48
11,53,test,val,10277,379,0.4897959183673469
11,53,test,val,10279,10280,0.7317073170731707
11,53,test,val,10289,10290,0.8285714285714286
11,53,test,val,10293,10291,0.7317073170731707
11,53,test,val,10299,6634,0.2647058823529412
11,53,test,val,10300,15006,0.2786885245901639
11,53,test,val,10301,250,0.296875
11,53,test,val,10302,250,0.296875
11,53,test,val,10312,10393,0.64
11,53,test,val,10313,10393,0.64
11,53,test,val,10318,10393,0.64
11,53,test,val,10319,10393,0.5636363636363636
11,53,test,val,10323,10327,0.44642857142857145
11,53,test,val,10339,1626,0.5555555555555556
11,53,test,val,10351,10048,0.45614035087719296
11,53,test,val,10360,5894,0.3958333333333333
11,53,test,val,10366,5991,0.45
11,53,test,val,10375,259,0.39285714285714285
11,53,test,val,10379,5533,0.35294117647058826
11,53,test,val,10380,8942,0.42028985507246375
11,53,test,val,10384,3860,0.3877551020408163
11,53,test,val,10392,10393,0.8666666666666667
11,53,test,val,10399,4817,0.4691358024691358
11,53,test,val,10407,604,0.23469387755102042
11,53,test,val,10415,15951,0.23076923076923078
11,53,test,val,10418,14578,0.5217391304347826
11,53,test,val,10438,10796,0.2698412698412698
11,53,test,val,10466,2331,0.36065573770491804
11,53,test,val,10467,8938,0.3157894736842105
11,53,test,val,10468,8938,0.3050847457627119
11,53,test,val,10469,1185,0.30158730158730157
11,53,test,val,10470,2331,0.36065573770491804
11,53,test,val,10472,2450,0.34328358208955223
11,53,test,val,10475,261,0.4897959183673469
11,53,test,val,10476,261,0.47058823529411764
11,53,test,val,10478,261,0.35185185185185186
11,53,test,val,10479,261,0.38461538461538464
11,53,test,val,10480,8938,0.375
11,53,test,val,10490,10048,0.5686274509803921
11,53,test,val,10509,12561,0.575
11,53,test,val,10531,6545,0.32989690721649484
11,53,test,val,10566,5649,0.37777777777777777
11,53,test,val,10577,2634,0.4418604651162791
11,53,test,val,10582,10588,0.4186046511627907
11,53,test,val,10596,7927,0.5238095238095238
11,53,test,val,10598,6058,0.4318181818181818
11,53,test,val,10599,15761,0.4358974358974359
11,53,test,val,10601,8606,0.32608695652173914
11,53,test,val,10609,9980,0.25806451612903225
11,53,test,val,10610,2413,0.5
11,53,test,val,10611,10230,0.45454545454545453
11,53,test,val,10616,3541,0.3333333333333333
11,53,test,val,10618,1126,0.3111111111111111
11,53,test,val,10619,10852,0.42857142857142855
11,53,test,val,10629,2790,0.1935483870967742
11,53,test,val,10638,372,0.16129032258064516
11,53,test,val,10654,3057,0.3829787234042553
11,53,test,val,10664,15761,0.36363636363636365
11,53,test,val,10665,15515,0.42105263157894735
11,53,test,val,10667,2337,0.48936170212765956
11,53,test,val,10671,15515,0.41025641025641024
11,53,test,val,10677,4888,0.3939393939393939
11,53,test,val,10678,13116,0.45098039215686275
11,53,test,val,10690,4466,0.30434782608695654
11,53,test,val,10694,9816,0.37777777777777777
11,53,test,val,10705,4520,0.4782608695652174
11,53,test,val,10707,5223,0.52
11,53,test,val,10715,10714,0.45454545454545453
11,53,test,val,10720,15718,0.375
11,53,test,val,10721,1658,0.5217391304347826
11,53,test,val,10726,9,0.43478260869565216
11,53,test,val,10727,496,0.2826086956521739
11,53,test,val,10740,3461,0.30434782608695654
11,53,test,val,10743,9863,0.6
11,53,test,val,10747,16434,0.5348837209302325
11,53,test,val,10755,7783,0.38235294117647056
11,53,test,val,10760,250,0.3939393939393939
11,53,test,val,10764,1111,0.42857142857142855
11,53,test,val,10769,6077,0.3541666666666667
11,53,test,val,10772,10904,0.3111111111111111
11,53,test,val,10777,980,0.4318181818181818
11,53,test,val,10797,10796,0.5897435897435898
11,53,test,val,10798,10796,0.4166666666666667
11,53,test,val,10802,7783,0.358974358974359
11,53,test,val,10805,9180,0.3191489361702128
11,53,test,val,10812,7927,0.3409090909090909
11,53,test,val,10817,10814,0.40816326530612246
11,53,test,val,10820,5229,0.40816326530612246
11,53,test,val,10824,9503,0.46875
11,53,test,val,10836,10193,0.3235294117647059
11,53,test,val,10844,5386,0.4716981132075472
11,53,test,val,10861,5288,0.425531914893617
11,53,test,val,10862,2859,0.2962962962962963
11,53,test,val,10864,16430,0.37142857142857144
11,53,test,val,10869,8282,0.3333333333333333
11,53,test,val,10871,1965,0.3055555555555556
11,53,test,val,10885,15717,0.20408163265306123
11,53,test,val,10886,9503,0.42857142857142855
11,53,test,val,10901,5786,0.4375
11,53,test,val,10911,2214,0.28
11,53,test,val,10927,2618,0.3902439024390244
11,53,test,val,10928,10663,0.41025641025641024
11,53,test,val,10931,798,0.34375
11,53,test,val,10939,16183,0.47540983606557374
11,53,test,val,10980,4127,0.21875
11,53,test,val,10986,5786,0.2857142857142857
11,53,test,val,11009,11558,0.3076923076923077
11,53,test,val,11010,11558,0.32653061224489793
11,53,test,val,11012,833,0.5
11,53,test,val,11013,833,0.6363636363636364
11,53,test,val,11014,7165,0.6122448979591837
11,53,test,val,11016,7156,0.41935483870967744
11,53,test,val,11021,2432,0.35294117647058826
11,53,test,val,11022,2257,0.3898305084745763
11,53,test,val,11029,2682,0.46875
11,53,test,val,11030,6077,0.5106382978723404
11,53,test,val,11037,5905,0.2903225806451613
11,53,test,val,11039,1151,0.2222222222222222
11,53,test,val,11043,3136,0.3076923076923077
11,53,test,val,11045,7772,0.275
11,53,test,val,11091,1626,0.5641025641025641
11,53,test,val,11109,3860,0.3389830508474576
11,53,test,val,11110,1126,0.37254901960784315
11,53,test,val,11118,4126,0.3783783783783784
11,53,test,val,11149,14097,0.3673469387755102
11,53,test,val,11154,15191,0.41935483870967744
11,53,test,val,11161,11160,0.39215686274509803
11,53,test,val,11162,11236,0.3170731707317073
11,53,test,val,11163,45,0.31746031746031744
11,53,test,val,11168,12888,0.3157894736842105
11,53,test,val,11175,15834,0.32786885245901637
11,53,test,val,11178,9865,0.37777777777777777
11,53,test,val,11189,7586,0.38596491228070173
11,53,test,val,11214,1390,0.3611111111111111
11,53,test,val,11218,15515,0.2777777777777778
11,53,test,val,11228,564,0.35714285714285715
11,53,test,val,11229,564,0.36
11,53,test,val,11238,11236,0.525
11,53,test,val,11251,10900,0.35555555555555557
11,53,test,val,11254,10447,0.4117647058823529
11,53,test,val,11263,1533,0.5492957746478874
11,53,test,val,11307,1060,0.4166666666666667
11,53,test,val,11316,12118,0.30303030303030304
11,53,test,val,11317,11321,0.4634146341463415
11,53,test,val,11319,11321,0.4222222222222222
11,53,test,val,11337,11725,0.4418604651162791
11,53,test,val,11338,5386,0.5319148936170213
11,53,test,val,11345,5386,0.5294117647058824
11,53,test,val,11351,7081,0.43636363636363634
11,53,test,val,11353,1349,0.3181818181818182
11,53,test,val,11370,11209,0.3088235294117647
11,53,test,val,11372,10639,0.39215686274509803
11,53,test,val,11373,10639,0.3829787234042553
11,53,test,val,11378,13407,0.2682926829268293
11,53,test,val,11379,7126,0.35135135135135137
11,53,test,val,11395,71,0.391304347826087
11,53,test,val,11397,11396,0.6216216216216216
11,53,test,val,11398,91,0.3787878787878788
11,53,test,val,11399,2366,0.3076923076923077
11,53,test,val,11435,10841,0.3684210526315789
11,53,test,val,11443,10632,0.32558139534883723
11,53,test,val,11444,868,0.2727272727272727
11,53,test,val,11450,12829,0.29545454545454547
11,53,test,val,11457,14691,0.225
11,53,test,val,11478,6027,0.41304347826086957
11,53,test,val,11482,7731,0.25
11,53,test,val,11491,13693,0.6428571428571429
11,53,test,val,11527,11532,0.42105263157894735
11,53,test,val,11528,10900,0.35294117647058826
11,53,test,val,11531,11532,0.3902439024390244
11,53,test,val,11562,7231,0.2765957446808511
11,53,test,val,11565,5902,0.3050847457627119
11,53,test,val,11582,496,0.20930232558139536
11,53,test,val,11587,15191,0.26666666666666666
11,53,test,val,11588,11539,0.2619047619047619
11,53,test,val,11604,11191,0.5087719298245614
11,53,test,val,11624,4127,0.275
11,53,test,val,11626,12287,0.22972972972972974
11,53,test,val,11628,8586,0.4222222222222222
11,53,test,val,11644,229,0.24285714285714285
11,53,test,val,11646,10327,0.47058823529411764
11,53,test,val,11682,5295,0.46875
11,53,test,val,11696,9049,0.3333333333333333
11,53,test,val,11700,4262,0.3888888888888889
11,53,test,val,11704,7001,0.6444444444444445
11,53,test,val,11714,8602,0.4418604651162791
11,53,test,val,11727,640,0.42574257425742573
11,53,test,val,11735,8307,0.4117647058823529
11,53,test,val,11755,3176,0.3902439024390244
11,53,test,val,11761,386,0.5
11,53,test,val,11773,8248,0.42857142857142855
11,53,test,val,11778,10412,0.46774193548387094
11,53,test,val,11780,7702,0.3902439024390244
11,53,test,val,11806,15624,0.3055555555555556
11,53,test,val,11807,11808,0.6363636363636364
11,53,test,val,11809,7611,0.38571428571428573
11,53,test,val,11810,11808,0.35
11,53,test,val,11846,16059,0.38461538461538464
11,53,test,val,11862,7702,0.29133858267716534
11,53,test,val,11863,7702,0.35537190082644626
11,53,test,val,11864,7702,0.36363636363636365
11,53,test,val,11889,15831,0.3125
11,53,test,val,11901,7702,0.30952380952380953
11,53,test,val,11921,2285,0.37142857142857144
11,53,test,val,11927,13904,0.21978021978021978
11,53,test,val,11935,13239,0.3275862068965517
11,53,test,val,11939,7702,0.33884297520661155
11,53,test,val,11947,6275,0.4883720930232558
11,53,test,val,11950,14183,0.5531914893617021
11,53,test,val,11953,3696,0.45454545454545453
11,53,test,val,11954,16488,0.6111111111111112
11,53,test,val,11962,15109,0.32954545454545453
11,53,test,val,11963,15109,0.31521739130434784
11,53,test,val,11964,1248,0.24193548387096775
11,53,test,val,11966,4520,0.5263157894736842
11,53,test,val,11988,1783,0.34210526315789475
11,53,test,val,12002,14231,0.27450980392156865
11,53,test,val,12012,9525,0.5510204081632653
11,53,test,val,12024,12753,0.5370370370370371
11,53,test,val,12050,12049,0.5306122448979592
11,53,test,val,12063,9427,0.5
11,53,test,val,12083,4451,0.4878048780487805
11,53,test,val,12087,12084,0.5277777777777778
11,53,test,val,12088,12084,0.5833333333333334
11,53,test,val,12092,8150,0.525
11,53,test,val,12103,6852,0.42857142857142855
11,53,test,val,12106,77,0.3055555555555556
11,53,test,val,12107,2859,0.4117647058823529
11,53,test,val,12130,3336,0.5555555555555556
11,53,test,val,12168,11083,0.2459016393442623
11,53,test,val,12211,4626,0.32653061224489793
11,53,test,val,12214,9559,0.3877551020408163
11,53,test,val,12215,5680,0.660377358490566
11,53,test,val,12219,13904,0.2247191011235955
11,53,test,val,12220,13904,0.22988505747126436
11,53,test,val,12222,14819,0.34545454545454546
11,53,test,val,12241,10291,0.3220338983050847
11,53,test,val,12242,7460,0.43137254901960786
11,53,test,val,12243,7458,0.4339622641509434
11,53,test,val,12244,7458,0.3898305084745763
11,53,test,val,12247,11979,0.38181818181818183
11,53,test,val,12250,15237,0.3617021276595745
11,53,test,val,12258,8523,0.3939393939393939
11,53,test,val,12264,4246,0.3090909090909091
11,53,test,val,12265,5698,0.275
11,53,test,val,12294,14460,0.525
11,53,test,val,12296,6339,0.44
11,53,test,val,12297,16184,0.22448979591836735
11,53,test,val,12298,11694,0.3333333333333333
11,53,test,val,12301,854,0.3584905660377358
11,53,test,val,12402,676,0.35555555555555557
11,53,test,val,12422,9427,0.2898550724637681
11,53,test,val,12430,9284,0.40476190476190477
11,53,test,val,12450,12122,0.3
11,53,test,val,12452,2859,0.35135135135135137
11,53,test,val,12459,4621,0.4186046511627907
11,53,test,val,12466,5894,0.4186046511627907
11,53,test,val,12470,7778,0.25
11,53,test,val,12474,3925,0.43636363636363634
11,53,test,val,12486,16463,0.4883720930232558
11,53,test,val,12501,503,0.43137254901960786
11,53,test,val,12511,2306,0.40625
11,53,test,val,12513,5795,0.3125
11,53,test,val,12516,10512,0.26
11,53,test,val,12517,8942,0.4915254237288136
11,53,test,val,12526,2834,0.36585365853658536
11,53,test,val,12556,386,0.6491228070175439
11,53,test,val,12562,13978,0.43478260869565216
11,53,test,val,12563,13978,0.4
11,53,test,val,12564,10714,0.40425531914893614
11,53,test,val,12570,12561,0.5128205128205128
11,53,test,val,12582,7735,0.21621621621621623
11,53,test,val,12585,2634,0.4
11,53,test,val,12588,15289,0.17391304347826086
11,53,test,val,12589,15593,0.34782608695652173
11,53,test,val,12592,9,0.46
11,53,test,val,12605,12448,0.4523809523809524
11,53,test,val,12607,9183,0.6461538461538462
11,53,test,val,12608,3335,0.3125
11,53,test,val,12609,6555,0.2857142857142857
11,53,test,val,12612,13930,0.5434782608695652
11,53,test,val,12615,12845,0.2222222222222222
11,53,test,val,12623,6275,0.41304347826086957
11,53,test,val,12635,12753,0.4444444444444444
11,53,test,val,12669,15298,0.47619047619047616
11,53,test,val,12680,9240,0.4918032786885246
11,53,test,val,12681,14097,0.5116279069767442
11,53,test,val,12686,6729,0.41509433962264153
11,53,test,val,12694,2450,0.26
11,53,test,val,12696,12695,0.5263157894736842
11,53,test,val,12700,7518,0.5
11,53,test,val,12709,3819,0.3902439024390244
11,53,test,val,12721,12722,0.6222222222222222
11,53,test,val,12727,5106,0.4074074074074074
11,53,test,val,12750,1248,0.3333333333333333
11,53,test,val,12768,9863,0.4883720930232558
11,53,test,val,12792,11253,0.32608695652173914
11,53,test,val,12806,15942,0.4
11,53,test,val,12812,3826,0.5142857142857142
11,53,test,val,12815,3826,0.46153846153846156
11,53,test,val,12818,10128,0.35
11,53,test,val,12820,3826,0.5666666666666667
11,53,test,val,12834,12829,0.5957446808510638
11,53,test,val,12837,3819,0.4
11,53,test,val,12841,12845,0.5625
11,53,test,val,12844,12845,0.54
11,53,test,val,12853,3819,0.36363636363636365
11,53,test,val,12869,14654,0.3157894736842105
11,53,test,val,12870,931,0.4418604651162791
11,53,test,val,12877,379,0.47058823529411764
11,53,test,val,12878,854,0.42857142857142855
11,53,test,val,12889,4461,0.45
11,53,test,val,12895,12913,0.36363636363636365
11,53,test,val,12898,4970,0.43333333333333335
11,53,test,val,12899,9200,0.4186046511627907
11,53,test,val,12907,4461,0.4772727272727273
11,53,test,val,12908,6684,0.6129032258064516
11,53,test,val,12911,4970,0.3333333333333333
11,53,test,val,12912,230,0.5227272727272727
11,53,test,val,12915,12901,0.34
11,53,test,val,12919,4461,0.3617021276595745
11,53,test,val,12927,13297,0.36
11,53,test,val,12937,3826,0.5
11,53,test,val,12939,5108,0.37037037037037035
11,53,test,val,12951,7455,0.47058823529411764
11,53,test,val,12968,6772,0.42857142857142855
11,53,test,val,12969,2439,0.4583333333333333
11,53,test,val,12978,5658,0.40540540540540543
11,53,test,val,12979,13922,0.6458333333333334
11,53,test,val,12988,1064,0.2222222222222222
11,53,test,val,12989,13888,0.5294117647058824
11,53,test,val,12993,12125,0.4230769230769231
11,53,test,val,13019,13382,0.3548387096774194
11,53,test,val,13020,16204,0.5294117647058824
11,53,test,val,13023,13694,0.423728813559322
11,53,test,val,13024,16204,0.5192307692307693
11,53,test,val,13028,10632,0.2777777777777778
11,53,test,val,13031,4699,0.41025641025641024
11,53,test,val,13032,10121,0.6046511627906976
11,53,test,val,13042,14435,0.6271186440677966
11,53,test,val,13050,9598,0.4107142857142857
11,53,test,val,13052,10121,0.5319148936170213
11,53,test,val,13055,8783,0.4423076923076923
11,53,test,val,13062,14264,0.5
11,53,test,val,13069,2633,0.4117647058823529
11,53,test,val,13092,5466,0.3287671232876712
11,53,test,val,13093,14189,0.6296296296296297
11,53,test,val,13098,2735,0.5576923076923077
11,53,test,val,13101,13104,0.52
11,53,test,val,13102,13104,0.1875
11,53,test,val,13105,3330,0.46153846153846156
11,53,test,val,13108,5925,0.4864864864864865
11,53,test,val,13115,4241,0.2916666666666667
11,53,test,val,13129,16469,0.4827586206896552
11,53,test,val,13131,2735,0.4727272727272727
11,53,test,val,13133,16223,0.4915254237288136
11,53,test,val,13137,2735,0.3684210526315789
11,53,test,val,13143,16223,0.35294117647058826
11,53,test,val,13144,16204,0.48214285714285715
11,53,test,val,13147,16204,0.4576271186440678
11,53,test,val,13154,13694,0.4426229508196721
11,53,test,val,13164,13162,0.3877551020408163
11,53,test,val,13166,2698,0.36585365853658536
11,53,test,val,13170,1174,0.2894736842105263
11,53,test,val,13174,7683,0.4838709677419355
11,53,test,val,13192,16222,0.515625
11,53,test,val,13198,3819,0.43243243243243246
11,53,test,val,13200,15205,0.38095238095238093
11,53,test,val,13201,15205,0.3902439024390244
11,53,test,val,13205,14151,0.4782608695652174
11,53,test,val,13210,833,0.5609756097560976
11,53,test,val,13211,9603,0.41304347826086957
11,53,test,val,13212,5087,0.45652173913043476
11,53,test,val,13223,931,0.41025641025641024
11,53,test,val,13230,9427,0.5476190476190477
11,53,test,val,13237,3312,0.3469387755102041
11,53,test,val,13238,13107,0.3389830508474576
11,53,test,val,13247,2140,0.53125
11,53,test,val,13250,13597,0.5
11,53,test,val,13252,13597,0.4186046511627907
11,53,test,val,13253,13597,0.4090909090909091
11,53,test,val,13285,3071,0.2777777777777778
11,53,test,val,13286,833,0.6
11,53,test,val,13287,7165,0.45652173913043476
11,53,test,val,13288,2978,0.45454545454545453
11,53,test,val,13289,7165,0.5111111111111111
11,53,test,val,13293,833,0.4782608695652174
11,53,test,val,13299,9598,0.4375
11,53,test,val,13305,3434,0.2571428571428571
11,53,test,val,13307,12840,0.2894736842105263
11,53,test,val,13308,5476,0.3409090909090909
11,53,test,val,13325,13382,0.5357142857142857
11,53,test,val,13331,1081,0.4444444444444444
11,53,test,val,13332,7412,0.4482758620689655
11,53,test,val,13334,12929,0.46938775510204084
11,53,test,val,13340,13386,0.52
11,53,test,val,13341,7400,0.34285714285714286
11,53,test,val,13343,13386,0.45454545454545453
11,53,test,val,13344,13386,0.6
11,53,test,val,13346,13350,0.4375
11,53,test,val,13348,13350,0.42424242424242425
11,53,test,val,13349,7402,0.4523809523809524
11,53,test,val,13354,13386,0.48148148148148145
11,53,test,val,13357,13335,0.6041666666666666
11,53,test,val,13358,7412,0.40625
11,53,test,val,13365,967,0.3611111111111111
11,53,test,val,13370,11980,0.375
11,53,test,val,13371,13173,0.4727272727272727
11,53,test,val,13380,12742,0.4166666666666667
11,53,test,val,13383,12742,0.3559322033898305
11,53,test,val,13384,7400,0.4117647058823529
11,53,test,val,13392,12742,0.3389830508474576
11,53,test,val,13393,13382,0.3793103448275862
11,53,test,val,13406,5476,0.32432432432432434
11,53,test,val,13442,6275,0.3695652173913043
11,53,test,val,13447,7975,0.5952380952380952
11,53,test,val,13455,13700,0.4772727272727273
11,53,test,val,13460,13330,0.5555555555555556
11,53,test,val,13461,13699,0.48936170212765956
11,53,test,val,13462,13699,0.48936170212765956
11,53,test,val,13469,13699,0.5
11,53,test,val,13470,13330,0.46808510638297873
11,53,test,val,13472,13700,0.5609756097560976
11,53,test,val,13485,14262,0.49019607843137253
11,53,test,val,13487,50,0.2894736842105263
11,53,test,val,13513,6275,0.5945945945945946
11,53,test,val,13537,7066,0.38
11,53,test,val,13549,14535,0.38596491228070173
11,53,test,val,13555,14535,0.4
11,53,test,val,13557,5184,0.23809523809523808
11,53,test,val,13558,6275,0.22916666666666666
11,53,test,val,13572,14041,0.5957446808510638
11,53,test,val,13577,13563,0.5178571428571429
11,53,test,val,13578,13559,0.631578947368421
11,53,test,val,13582,15350,0.3225806451612903
11,53,test,val,13633,11977,0.25
11,53,test,val,13640,16172,0.3472222222222222
11,53,test,val,13670,1926,0.425531914893617
11,53,test,val,13672,3244,0.5833333333333334
11,53,test,val,13673,3819,0.37209302325581395
11,53,test,val,13681,13677,0.49122807017543857
11,53,test,val,13685,13686,0.5609756097560976
11,53,test,val,13689,13690,0.5384615384615384
11,53,test,val,13702,13561,0.5116279069767442
11,53,test,val,13720,2485,0.42424242424242425
11,53,test,val,13721,5064,0.4
11,53,test,val,13732,13693,0.6896551724137931
11,53,test,val,13754,16059,0.40350877192982454
11,53,test,val,13774,13173,0.58
11,53,test,val,13779,6275,0.4666666666666667
11,53,test,val,13780,12929,0.525
11,53,test,val,13782,16221,0.54
11,53,test,val,13783,15835,0.3548387096774194
11,53,test,val,13807,4410,0.35294117647058826
11,53,test,val,13822,15350,0.2
11,53,test,val,13835,14231,0.4411764705882353
11,53,test,val,13839,16434,0.24
11,53,test,val,13843,13845,0.6415094339622641
11,53,test,val,13857,2853,0.53125
11,53,test,val,13861,2853,0.5964912280701754
11,53,test,val,13862,3094,0.5423728813559322
11,53,test,val,13863,3094,0.5818181818181818
11,53,test,val,13865,3094,0.5517241379310345
11,53,test,val,13866,2853,0.5396825396825397
11,53,test,val,13898,13871,0.576271186440678
11,53,test,val,13899,3819,0.4
11,53,test,val,13905,4664,0.41025641025641024
11,53,test,val,13906,14264,0.6410256410256411
11,53,test,val,13926,4620,0.7297297297297297
11,53,test,val,13929,5951,0.6363636363636364
11,53,test,val,13938,12871,0.3958333333333333
11,53,test,val,13940,15765,0.5
11,53,test,val,13944,4621,0.4418604651162791
11,53,test,val,13945,13930,0.5490196078431373
11,53,test,val,13948,8919,0.6304347826086957
11,53,test,val,13951,11339,0.5681818181818182
11,53,test,val,13953,4621,0.4222222222222222
11,53,test,val,13954,11339,0.5714285714285714
11,53,test,val,13962,13959,0.6571428571428571
11,53,test,val,13973,12720,0.4117647058823529
11,53,test,val,13987,12956,0.4897959183673469
11,53,test,val,13999,14002,0.5217391304347826
11,53,test,val,14005,14264,0.5641025641025641
11,53,test,val,14012,230,0.3958333333333333
11,53,test,val,14017,2834,0.30952380952380953
11,53,test,val,14030,11236,0.2962962962962963
11,53,test,val,14036,7099,0.45
11,53,test,val,14049,9082,0.38333333333333336
11,53,test,val,14050,6485,0.4126984126984127
11,53,test,val,14051,13871,0.4027777777777778
11,53,test,val,14052,2853,0.5666666666666667
11,53,test,val,14053,2853,0.5573770491803278
11,53,test,val,14054,2853,0.4507042253521127
11,53,test,val,14055,13871,0.4782608695652174
11,53,test,val,14058,13871,0.5689655172413793
11,53,test,val,14059,13871,0.5689655172413793
11,53,test,val,14062,13871,0.5
11,53,test,val,14067,2761,0.48333333333333334
11,53,test,val,14069,13871,0.5932203389830508
11,53,test,val,14087,2735,0.4423076923076923
11,53,test,val,14092,4972,0.39215686274509803
11,53,test,val,14094,15144,0.3333333333333333
11,53,test,val,14098,15727,0.42105263157894735
11,53,test,val,14102,3489,0.3170731707317073
11,53,test,val,14116,2790,0.20588235294117646
11,53,test,val,14118,6615,0.4594594594594595
11,53,test,val,14120,14146,0.6216216216216216
11,53,test,val,14133,3000,0.42857142857142855
11,53,test,val,14137,7107,0.5957446808510638
11,53,test,val,14138,7107,0.5490196078431373
11,53,test,val,14141,3681,0.34782608695652173
11,53,test,val,14145,6275,0.5675675675675675
11,53,test,val,14166,9283,0.4074074074074074
11,53,test,val,14173,13978,0.4888888888888889
11,53,test,val,14185,11253,0.4418604651162791
11,53,test,val,14188,14187,0.38461538461538464
11,53,test,val,14193,12997,0.3125
11,53,test,val,14201,13073,0.6122448979591837
11,53,test,val,14221,12561,0.47368421052631576
11,53,test,val,14224,2397,0.4117647058823529
11,53,test,val,14225,9166,0.35714285714285715
11,53,test,val,14241,15211,0.27692307692307694
11,53,test,val,14251,7847,0.42105263157894735
11,53,test,val,14259,11339,0.6046511627906976
11,53,test,val,14261,14002,0.34615384615384615
11,53,test,val,14263,14262,0.8536585365853658
11,53,test,val,14269,15761,0.425
11,53,test,val,14274,14264,0.6410256410256411
11,53,test,val,14301,1372,0.22077922077922077
11,53,test,val,14312,5108,0.31666666666666665
11,53,test,val,14319,4229,0.2916666666666667
11,53,test,val,14321,7968,0.28125
11,53,test,val,14323,10193,0.22448979591836735
11,53,test,val,14324,15056,0.3404255319148936
11,53,test,val,14325,1148,0.19767441860465115
11,53,test,val,14327,2834,0.35555555555555557
11,53,test,val,14335,7295,0.4117647058823529
11,53,test,val,14349,15096,0.25
11,53,test,val,14350,15096,0.24210526315789474
11,53,test,val,14379,4229,0.28
11,53,test,val,14385,7950,0.18867924528301888
11,53,test,val,14391,15096,0.23958333333333334
11,53,test,val,14409,15298,0.36363636363636365
11,53,test,val,14410,4229,0.32
11,53,test,val,14413,15096,0.23333333333333334
11,53,test,val,14416,178,0.22916666666666666
11,53,test,val,14423,14523,0.36666666666666664
11,53,test,val,14426,15298,0.35555555555555557
11,53,test,val,14427,14430,0.3333333333333333
11,53,test,val,14434,5466,0.49019607843137253
11,53,test,val,14443,14469,0.5357142857142857
11,53,test,val,14455,4519,0.5
11,53,test,val,14468,3000,0.8214285714285714
11,53,test,val,14471,1111,0.20408163265306123
11,53,test,val,14498,15425,0.39473684210526316
11,53,test,val,14504,11694,0.32558139534883723
11,53,test,val,14532,7129,0.3409090909090909
11,53,test,val,14536,14535,0.5
11,53,test,val,14543,3953,0.5217391304347826
11,53,test,val,14548,8653,0.49019607843137253
11,53,test,val,14561,14564,0.5492957746478874
11,53,test,val,14567,2484,0.5777777777777777
11,53,test,val,14579,12305,0.5
11,53,test,val,14584,7129,0.5625
11,53,test,val,14601,6545,0.6341463414634146
11,53,test,val,14608,8640,0.23809523809523808
11,53,test,val,14624,6778,0.38181818181818183
11,53,test,val,14632,8640,0.2621359223300971
11,53,test,val,14637,13000,0.24050632911392406
11,53,test,val,14641,9186,0.4489795918367347
11,53,test,val,14671,14695,0.28846153846153844
11,53,test,val,14674,12383,0.3958333333333333
11,53,test,val,14680,13546,0.3584905660377358
11,53,test,val,14681,15952,0.288135593220339
