ligand_id,mean_E_44,admet_toxic_burden,local_interval_width_90,local_neff,pred_lgld50_plain
12517,-6.03409090909091,1.855597366928123,1.6075888927019797,538.1825139202851,3.7705421076228363
12523,-7.772727272727272,2.4748451113700867,1.3072708177027659,797.6309790902442,3.776535081991539
12524,-7.244186046511629,0.8773379363119602,1.7492789400898525,480.6823849531095,3.735762006470647
12526,-9.079069767441863,2.894703507423401,1.1863532285110026,327.46032084182826,3.8388999821691367
12527,-7.484090909090909,2.584791421890259,1.2653606880564094,780.7896964688623,3.848960345423771
12531,-5.761363636363635,2.4310756623744965,1.4114536758833314,613.2264107051175,4.028522343398259
12532,-5.884090909090909,2.727558970451355,1.34524275357734,508.62554336618786,4.00382289259933
12533,-8.22272727272727,1.4951855540275572,1.6569448191590057,468.48473913595956,3.7729653859189063
12534,-7.427272727272726,2.9183768033981323,1.151560220388478,532.9272878986507,3.5830310879265643
12535,-7.179545454545456,1.545189768075943,1.5141167304028107,914.2837555141172,3.49575249721456
12536,-6.7749999999999995,2.1185817420482635,1.4378027417032833,949.8079058967384,3.265599996538034
12537,-6.8604651162790695,2.853451192378998,1.1585307283319937,528.623001859332,3.5630413974768427
12538,-6.4523809523809526,2.8596829771995544,1.2090772052033092,494.73350242547167,3.8691201470616283
12539,-7.862790697674419,2.426037013530731,1.2649856568655684,791.611569276404,3.7293078408797085
12540,-6.572093023255815,2.85263729095459,1.1863532285110026,511.14676034645146,3.8609257919121442
12541,-5.9386363636363635,2.7603065967559814,1.3249692334194494,500.4052324347718,4.50311525401996
12544,-7.272727272727272,1.216252326965332,1.2609084876194627,157.75655468952783,3.7376169392527903
